Annotation Cluster 1	Enrichment Score: 9.445469984057025
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	repeat:6	3	3.296703296703297	0.06042833940856709	EPS15, RPL7, RRBP1	91	71	16021	7.438941340349792	0.9999999999820868	0.8728163867267652	58.039713093691546
UP_SEQ_FEATURE	repeat:5	3	3.296703296703297	0.08094570047987742	EPS15, RPL7, RRBP1	91	84	16021	6.287676609105181	0.9999999999999972	0.9087021916582897	69.15102794137829
UP_SEQ_FEATURE	repeat:4	3	3.296703296703297	0.11043921715381642	EPS15, RPL7, RRBP1	91	101	16021	5.229354803612229	1.0	0.9548301865039778	80.41717498218529
UP_SEQ_FEATURE	repeat:3	3	3.296703296703297	0.14417599181353358	EPS15, RPL7, RRBP1	91	119	16021	4.438359959368363	1.0	0.9789966026218985	88.57311627636486
UP_SEQ_FEATURE	repeat:1	3	3.296703296703297	0.20206934083571948	EPS15, RPL7, RRBP1	91	148	16021	3.568681318681319	1.0	0.9948643198070654	95.69371973933738
UP_SEQ_FEATURE	repeat:2	3	3.296703296703297	0.20821930423925347	EPS15, RPL7, RRBP1	91	151	16021	3.4977803653300343	1.0	0.9941967010987991	96.13379597479812

Annotation Cluster 22	Enrichment Score: 0.890733371034847
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0044449~contractile fiber part	3	3.296703296703297	0.11817071257002677	MYH11, CAPZB, FLNB	87	86	12504	5.013632718524459	0.9999999999907173	0.3752624018752987	79.37774177501797
GOTERM_CC_FAT	GO:0030016~myofibril	3	3.296703296703297	0.12959040671065425	MYH11, CAPZB, FLNB	87	91	12504	4.738158393330807	0.9999999999993329	0.3938576014859595	82.49074225908265
GOTERM_CC_FAT	GO:0043292~contractile fiber	3	3.296703296703297	0.1389047763942105	MYH11, CAPZB, FLNB	87	95	12504	4.538656987295826	0.9999999999999241	0.4113861206106354	84.7029560897779

Annotation Cluster 23	Enrichment Score: 0.8675269399973822
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0001906~cell killing	3	3.296703296703297	0.0037990085599852574	IGHG1, ALB, PRDX1	80	16	13588	31.846874999999997	0.9284763048341892	0.16125489956166417	5.571123979856052
GOTERM_BP_FAT	GO:0043065~positive regulation of apoptosis	4	4.395604395604396	0.1750120837792991	IGHG1, PDIA3, RPS3A, PRDX1	80	248	13588	2.7395161290322583	1.0	0.8916148870944202	94.48337748861266
GOTERM_BP_FAT	GO:0043068~positive regulation of programmed cell death	4	4.395604395604396	0.17789379429155416	IGHG1, PDIA3, RPS3A, PRDX1	80	250	13588	2.7176	1.0	0.8919747051945922	94.76656690902789
GOTERM_BP_FAT	GO:0010942~positive regulation of cell death	4	4.395604395604396	0.1807888949498478	IGHG1, PDIA3, RPS3A, PRDX1	80	252	13588	2.6960317460317462	1.0	0.8884796459282261	95.03735952352257
GOTERM_BP_FAT	GO:0042981~regulation of apoptosis	6	6.593406593406594	0.21867442017166708	IGHG1, PDIA3, ACTN4, ALB, RPS3A, PRDX1	80	553	13588	1.8428571428571427	1.0	0.9221010813715299	97.5677096127745
GOTERM_BP_FAT	GO:0043067~regulation of programmed cell death	6	6.593406593406594	0.22608937481151195	IGHG1, PDIA3, ACTN4, ALB, RPS3A, PRDX1	80	560	13588	1.8198214285714285	1.0	0.9237800670812454	97.89308465574571
GOTERM_BP_FAT	GO:0010941~regulation of cell death	6	6.593406593406594	0.2292909644958004	IGHG1, PDIA3, ACTN4, ALB, RPS3A, PRDX1	80	563	13588	1.8101243339253994	1.0	0.9241045989610099	98.0206021528243
GOTERM_BP_FAT	GO:0006917~induction of apoptosis	3	3.296703296703297	0.2534316219107103	IGHG1, RPS3A, PRDX1	80	167	13588	3.0511976047904192	1.0	0.9399801629590677	98.7742937100738
GOTERM_BP_FAT	GO:0012502~induction of programmed cell death	3	3.296703296703297	0.2534316219107103	IGHG1, RPS3A, PRDX1	80	167	13588	3.0511976047904192	1.0	0.9399801629590677	98.7742937100738

Annotation Cluster 24	Enrichment Score: 0.8378614358081296
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	cross-link:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin)	4	4.395604395604396	0.06876623794814714	EGFR, HIST1H1C, RPS27A, RPS3	91	168	16021	4.191784406070121	0.9999999999994796	0.8864725984914408	62.94029688404619
SP_PIR_KEYWORDS	isopeptide bond	4	4.395604395604396	0.16408576439436817	EGFR, HIST1H1C, RPS27A, RPS3	91	277	17854	2.8331812591740393	0.9999999999997947	0.43607317151625147	88.59407731802654
SP_PIR_KEYWORDS	ubl conjugation	5	5.4945054945054945	0.27162486428519983	EGFR, HIST1H1C, NUMB, RPS27A, RPS3	91	524	17854	1.8721164331851354	1.0	0.6158362724990515	97.84879490239433

Annotation Cluster 25	Enrichment Score: 0.7193824197608384
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0030030~cell projection organization	7	7.6923076923076925	0.010577756694044349	LIMA1, MYO6, NUMB, RDX, MYH9, CAPZB, MYH10	80	319	13588	3.727115987460815	0.9993697730020886	0.308209091567209	14.798659231170486
GOTERM_BP_FAT	GO:0031175~neuron projection development	3	3.296703296703297	0.3626315333243042	MYO6, NUMB, MYH10	80	218	13588	2.3373853211009172	1.0	0.9807653452250151	99.88674486850861
GOTERM_BP_FAT	GO:0048666~neuron development	3	3.296703296703297	0.5090081858350419	MYO6, NUMB, MYH10	80	292	13588	1.7450342465753423	1.0	0.9965386411613741	99.99777424721623
GOTERM_BP_FAT	GO:0030182~neuron differentiation	3	3.296703296703297	0.679026016971179	MYO6, NUMB, MYH10	80	399	13588	1.2770676691729321	1.0	0.9998415771934911	99.99999630789688

Annotation Cluster 26	Enrichment Score: 0.6656626745303906
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	peroxisome	3	3.296703296703297	0.08455796517609672	ACSL1, ABCD3, SLC27A2	91	96	17854	6.131181318681318	0.9999994430341155	0.2687939904758516	65.70527392665255
GOTERM_CC_FAT	GO:0042579~microbody	3	3.296703296703297	0.16036074980865817	ACSL1, ABCD3, SLC27A2	87	104	12504	4.1458885941644565	0.9999999999999996	0.4559568976728289	88.85626087195494
GOTERM_CC_FAT	GO:0005777~peroxisome	3	3.296703296703297	0.16036074980865817	ACSL1, ABCD3, SLC27A2	87	104	12504	4.1458885941644565	0.9999999999999996	0.4559568976728289	88.85626087195494
UP_SEQ_FEATURE	transmembrane region	8	8.791208791208792	0.9999968269097704	IGHG1, EGFR, IGHG, ACSL1, RRBP1, ABCD3, SLC27A2, SLC27A5	91	4113	16021	0.342436071101279	1.0	1.0	100.0

Annotation Cluster 27	Enrichment Score: 0.6522930136028898
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR018247:EF-HAND 1	4	4.395604395604396	0.09186975307131742	EPS15, ACTN4, MYL12B, MVP	91	211	17763	3.700432269152649	0.9999999999958668	0.6962202413335064	71.87482777875391
INTERPRO	IPR018248:EF hand	3	3.296703296703297	0.14431451918212845	EPS15, ACTN4, MYL12B	91	132	17763	4.436313686313686	1.0	0.8290402605785999	87.14603494605359
INTERPRO	IPR002048:Calcium-binding EF-hand	3	3.296703296703297	0.15307855458829112	EPS15, ACTN4, MYL12B	91	137	17763	4.274404427689099	1.0	0.8359662343803674	88.77506152319457
SMART	SM00054:EFh	3	3.296703296703297	0.16182236643200607	EPS15, ACTN4, MYL12B	49	137	9131	4.080589900193654	0.9997910072365254	0.8163350648843766	81.44966225701367
UP_SEQ_FEATURE	domain:EF-hand 2	3	3.296703296703297	0.22678004340226005	EPS15, ACTN4, MYL12B	91	160	16021	3.30103021978022	1.0	0.9953642317339166	97.22187794698797
UP_SEQ_FEATURE	domain:EF-hand 1	3	3.296703296703297	0.22885076106540952	EPS15, ACTN4, MYL12B	91	161	16021	3.2805269264896597	1.0	0.9942496017799086	97.32376079991964
INTERPRO	IPR018249:EF-HAND 2	3	3.296703296703297	0.2785692602500943	EPS15, ACTN4, MYL12B	91	205	17763	2.8565532028946663	1.0	0.9671528413556778	98.64047776386907
SP_PIR_KEYWORDS	calcium	6	6.593406593406594	0.30837362755180253	EPS15, HSP90B1, CLTB, ACTN4, SVIL, MYL12B	91	731	17854	1.6103786774101412	1.0	0.6646969622811317	98.85096255700387
INTERPRO	IPR011992:EF-Hand type	3	3.296703296703297	0.31975892988426563	EPS15, ACTN4, MYL12B	91	227	17763	2.5797066369753594	1.0	0.9793826355353213	99.37294454852675
GOTERM_MF_FAT	GO:0005509~calcium ion binding	6	6.593406593406594	0.6406843121588018	EPS15, HSP90B1, CLTB, ACTN4, SVIL, MYL12B	87	840	13288	1.090968801313629	1.0	0.9859454348591133	99.99964489857874

Annotation Cluster 28	Enrichment Score: 0.6165098353171146
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0043623~cellular protein complex assembly	3	3.296703296703297	0.13029860098333818	PICALM, SYNJ1, MYH11	80	108	13588	4.718055555555556	1.0	0.8444066964034593	87.78496098343439
GOTERM_BP_FAT	GO:0034622~cellular macromolecular complex assembly	4	4.395604395604396	0.13229563902612118	PICALM, HIST1H1C, SYNJ1, MYH11	80	217	13588	3.1308755760368663	1.0	0.8436197310295751	88.20063053792838
GOTERM_BP_FAT	GO:0034621~cellular macromolecular complex subunit organization	4	4.395604395604396	0.17071531622445835	PICALM, HIST1H1C, SYNJ1, MYH11	80	245	13588	2.773061224489796	1.0	0.8890538343007194	94.03445363491095
GOTERM_BP_FAT	GO:0065003~macromolecular complex assembly	4	4.395604395604396	0.31369980241761963	PICALM, HIST1H1C, SYNJ1, MYH11	80	338	13588	2.0100591715976335	1.0	0.9676952082487036	99.65497616715327
GOTERM_BP_FAT	GO:0043933~macromolecular complex subunit organization	4	4.395604395604396	0.3600311891648246	PICALM, HIST1H1C, SYNJ1, MYH11	80	367	13588	1.8512261580381473	1.0	0.981041866727651	99.8795829182901
GOTERM_BP_FAT	GO:0006461~protein complex assembly	3	3.296703296703297	0.38142530954775844	PICALM, SYNJ1, MYH11	80	227	13588	2.244713656387665	1.0	0.9844068280194648	99.92783986807596
GOTERM_BP_FAT	GO:0070271~protein complex biogenesis	3	3.296703296703297	0.38142530954775844	PICALM, SYNJ1, MYH11	80	227	13588	2.244713656387665	1.0	0.9844068280194648	99.92783986807596

Annotation Cluster 29	Enrichment Score: 0.5759699431540016
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0032989~cellular component morphogenesis	6	6.593406593406594	0.05346107765356941	EGFR, DAB2, NUMB, MYH11, MYH9, MYH10	80	351	13588	2.9034188034188033	1.0	0.6232969867167297	56.28427942954104
GOTERM_BP_FAT	GO:0000902~cell morphogenesis	5	5.4945054945054945	0.10534193473426622	EGFR, DAB2, NUMB, MYH9, MYH10	80	309	13588	2.748381877022654	1.0	0.7995301280802057	81.29577176251424
GOTERM_BP_FAT	GO:0000904~cell morphogenesis involved in differentiation	4	4.395604395604396	0.12579477256062271	DAB2, NUMB, MYH9, MYH10	80	212	13588	3.2047169811320755	1.0	0.8390729208659699	86.79681696419794
GOTERM_BP_FAT	GO:0001701~in utero embryonic development	4	4.395604395604396	0.2028973481540956	EGFR, DAB2, MYH9, MYH10	80	267	13588	2.5445692883895132	1.0	0.9075515430755683	96.71320688196451
GOTERM_BP_FAT	GO:0030900~forebrain development	3	3.296703296703297	0.2534316219107103	EGFR, NUMB, MYH10	80	167	13588	3.0511976047904192	1.0	0.9399801629590677	98.7742937100738
GOTERM_BP_FAT	GO:0016477~cell migration	3	3.296703296703297	0.40816040742036674	EGFR, MYH9, MYH10	80	240	13588	2.123125	1.0	0.988751909678749	99.96290479578168
GOTERM_BP_FAT	GO:0043009~chordate embryonic development	4	4.395604395604396	0.4448364269204703	EGFR, DAB2, MYH9, MYH10	80	421	13588	1.6137767220902615	1.0	0.9922111572012251	99.98584545605073
GOTERM_BP_FAT	GO:0009792~embryonic development ending in birth or egg hatching	4	4.395604395604396	0.45097081206994716	EGFR, DAB2, MYH9, MYH10	80	425	13588	1.5985882352941176	1.0	0.9924675390958554	99.98802648027824
GOTERM_BP_FAT	GO:0051674~localization of cell	3	3.296703296703297	0.49420330609541935	EGFR, MYH9, MYH10	80	284	13588	1.7941901408450702	1.0	0.9958828452416917	99.99651838070676
GOTERM_BP_FAT	GO:0048870~cell motility	3	3.296703296703297	0.49420330609541935	EGFR, MYH9, MYH10	80	284	13588	1.7941901408450702	1.0	0.9958828452416917	99.99651838070676
GOTERM_BP_FAT	GO:0006928~cell motion	3	3.296703296703297	0.6337251055326182	EGFR, MYH9, MYH10	80	367	13588	1.3884196185286104	1.0	0.9995986003063833	99.99997303548149

Annotation Cluster 30	Enrichment Score: 0.5392913491914872
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	duplication	5	5.4945054945054945	0.0031785605021945945	IGHG1, IGHG, ALB, PDIA4, RPS27A	91	120	17854	8.174908424908425	0.40484328734149166	0.014717213818073782	3.7829700040914904
GOTERM_BP_FAT	GO:0048584~positive regulation of response to stimulus	3	3.296703296703297	0.294426160960904	IGHG1, IGHG, ALB	80	186	13588	2.739516129032258	1.0	0.9601404472506408	99.47639964864004
GOTERM_CC_FAT	GO:0005615~extracellular space	4	4.395604395604396	0.6885911983770703	IGHG1, IGHG, HDLBP, ALB	87	511	12504	1.125042175585397	1.0	0.9586066811448867	99.99995644070381
GOTERM_CC_FAT	GO:0044421~extracellular region part	4	4.395604395604396	0.908015826143305	IGHG1, IGHG, HDLBP, ALB	87	774	12504	0.7427604027443643	1.0	0.997582449202794	99.99999999999022
SP_PIR_KEYWORDS	Secreted	3	3.296703296703297	0.9950150002999012	IGHG1, IGHG, ALB	91	1420	17854	0.4145023990094413	1.0	0.9999979396995166	100.0
GOTERM_CC_FAT	GO:0005576~extracellular region	5	5.4945054945054945	0.9980688766949323	IGHG1, IGHG, HDLBP, ALB, HSPA5	87	1680	12504	0.4277504105090312	1.0	0.9999998296746572	100.0

Annotation Cluster 31	Enrichment Score: 0.5319988572686476
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0002449~lymphocyte mediated immunity	3	3.296703296703297	0.07220083421037665	IGHG1, IGHG, PRDX1	80	76	13588	6.7046052631578945	1.0	0.7096039986471689	67.65208959918044
GOTERM_BP_FAT	GO:0002443~leukocyte mediated immunity	3	3.296703296703297	0.09460557719069504	IGHG1, IGHG, PRDX1	80	89	13588	5.725280898876405	1.0	0.7762555358534413	77.61467835337379
GOTERM_BP_FAT	GO:0002252~immune effector process	3	3.296703296703297	0.16646807824665216	IGHG1, IGHG, PRDX1	80	126	13588	4.044047619047619	1.0	0.890709886459008	93.55737353173531
GOTERM_BP_FAT	GO:0006952~defense response	3	3.296703296703297	0.7395671996235593	IGHG1, IGHG, PRDX1	80	448	13588	1.1373883928571429	1.0	0.9999557421415016	99.99999984144303
GOTERM_BP_FAT	GO:0006955~immune response	3	3.296703296703297	0.7645145589760117	IGHG1, IGHG, PRDX1	80	471	13588	1.0818471337579616	1.0	0.9999737793711005	99.99999996520052
SP_PIR_KEYWORDS	glycoprotein	8	8.791208791208792	0.9996628050399976	IGHG1, EGFR, IGHG, HSP90B1, DNAJB11, ABCD3, PDIA4, PRDX1	91	3600	17854	0.435995115995116	1.0	0.9999999952452608	100.0

Annotation Cluster 32	Enrichment Score: 0.4642059279229065
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0046903~secretion	4	4.395604395604396	0.13758062618326233	DAB2, MYO6, SYNJ1, MYH10	80	221	13588	3.0742081447963803	1.0	0.8503577819960604	89.23783631134728
GOTERM_BP_FAT	GO:0032940~secretion by cell	3	3.296703296703297	0.294426160960904	MYO6, SYNJ1, MYH10	80	186	13588	2.739516129032258	1.0	0.9601404472506408	99.47639964864004
GOTERM_BP_FAT	GO:0050877~neurological system process	3	3.296703296703297	0.9996513072616338	MYO6, SYNJ1, MYH10	80	1681	13588	0.3031231409875074	1.0	1.0	100.0

Annotation Cluster 33	Enrichment Score: 0.2949357150193522
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0042803~protein homodimerization activity	3	3.296703296703297	0.35596498048439273	RPL7, ACTN4, MYH9	87	193	13288	2.374128997677327	1.0	0.8541256320188532	99.54572122188526
GOTERM_MF_FAT	GO:0042802~identical protein binding	3	3.296703296703297	0.5632319638673082	RPL7, ACTN4, MYH9	87	290	13288	1.5800237812128417	1.0	0.9708602831860087	99.99611269198851
GOTERM_MF_FAT	GO:0046983~protein dimerization activity	3	3.296703296703297	0.6502768405236898	RPL7, ACTN4, MYH9	87	340	13288	1.3476673427991885	1.0	0.9860984127074853	99.99974515202564

Annotation Cluster 34	Enrichment Score: 0.11911704159836421
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0031967~organelle envelope	4	4.395604395604396	0.7242642757845194	ACSL1, MYO1C, ABCD3, HADHA	87	540	12504	1.0646232439335888	1.0	0.9688784480684673	99.99999054341811
GOTERM_CC_FAT	GO:0031966~mitochondrial membrane	3	3.296703296703297	0.724660242159736	ACSL1, ABCD3, HADHA	87	368	12504	1.171664167916042	1.0	0.9675488145143866	99.99999071249923
GOTERM_CC_FAT	GO:0031975~envelope	4	4.395604395604396	0.7266052820886768	ACSL1, MYO1C, ABCD3, HADHA	87	542	12504	1.0606947448784831	1.0	0.9666966159479577	99.99999150337717
GOTERM_CC_FAT	GO:0005740~mitochondrial envelope	3	3.296703296703297	0.7553161797284927	ACSL1, ABCD3, HADHA	87	391	12504	1.1027427462739219	1.0	0.9738997677418163	99.99999788984204
GOTERM_CC_FAT	GO:0044429~mitochondrial part	3	3.296703296703297	0.8809595227802269	ACSL1, ABCD3, HADHA	87	524	12504	0.82284811792577	1.0	0.9956690183477946	99.99999999975117

Annotation Cluster 35	Enrichment Score: 0.11558660487829026
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	binding site:ATP	4	4.395604395604396	0.5951499912555114	EGFR, HSP90B1, BMP2K, GAK	91	545	16021	1.2921463857243674	1.0	0.9999999180697108	99.99966231105107
INTERPRO	IPR017441:Protein kinase, ATP binding site	3	3.296703296703297	0.6889161575248992	EGFR, BMP2K, GAK	91	467	17763	1.2539473374591148	1.0	0.9999824797513862	99.99997888264839
SP_PIR_KEYWORDS	kinase	4	4.395604395604396	0.6971943061332586	EGFR, PIK3C2A, BMP2K, GAK	91	707	17854	1.1100299982902528	1.0	0.9671669525560888	99.99994809092557
INTERPRO	IPR000719:Protein kinase, core	3	3.296703296703297	0.7152567459750008	EGFR, BMP2K, GAK	91	491	17763	1.1926545959132517	1.0	0.9999886835235513	99.99999341044438
GOTERM_BP_FAT	GO:0006796~phosphate metabolic process	5	5.4945054945054945	0.7498967550847666	EGFR, PIK3C2A, SYNJ1, BMP2K, GAK	80	866	13588	0.9806581986143187	1.0	0.9999634631771982	99.99999991380547
GOTERM_BP_FAT	GO:0006793~phosphorus metabolic process	5	5.4945054945054945	0.7498967550847666	EGFR, PIK3C2A, SYNJ1, BMP2K, GAK	80	866	13588	0.9806581986143187	1.0	0.9999634631771982	99.99999991380547
UP_SEQ_FEATURE	domain:Protein kinase	3	3.296703296703297	0.752084227153038	EGFR, BMP2K, GAK	91	476	16021	1.1095899898420907	1.0	0.9999999999043288	99.9999996361062
GOTERM_BP_FAT	GO:0016310~phosphorylation	4	4.395604395604396	0.79505449654907	EGFR, PIK3C2A, BMP2K, GAK	80	718	13588	0.9462395543175488	1.0	0.9999892628342241	99.99999999570416
SP_PIR_KEYWORDS	transferase	6	6.593406593406594	0.836946214387216	EGFR, PYGL, PIK3C2A, BHMT, BMP2K, GAK	91	1385	17854	0.8499543777522117	1.0	0.9927528779680022	99.99999997123811
UP_SEQ_FEATURE	active site:Proton acceptor	3	3.296703296703297	0.8912938128508806	EGFR, BMP2K, GAK	91	662	16021	0.7978320772882707	1.0	0.9999999999999981	99.99999999999628
GOTERM_BP_FAT	GO:0006468~protein amino acid phosphorylation	3	3.296703296703297	0.8922159468278545	EGFR, BMP2K, GAK	80	640	13588	0.7961718749999999	1.0	0.9999996903461619	99.99999999999973
GOTERM_MF_FAT	GO:0004672~protein kinase activity	3	3.296703296703297	0.8963908096557854	EGFR, BMP2K, GAK	87	583	13288	0.785946649316851	1.0	0.9998786693759134	99.99999999991503

Annotation Cluster 36	Enrichment Score: 0.06888486226706687
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051603~proteolysis involved in cellular protein catabolic process	3	3.296703296703297	0.8226167769421528	HSP90B1, MYH9, RPS27A	80	534	13588	0.9542134831460675	1.0	0.9999956948982831	99.99999999951204
GOTERM_BP_FAT	GO:0044257~cellular protein catabolic process	3	3.296703296703297	0.8250386867033488	HSP90B1, MYH9, RPS27A	80	537	13588	0.9488826815642457	1.0	0.9999955688276689	99.9999999996033
GOTERM_BP_FAT	GO:0030163~protein catabolic process	3	3.296703296703297	0.8397088167777678	HSP90B1, MYH9, RPS27A	80	556	13588	0.916456834532374	1.0	0.9999972812614627	99.9999999998939
GOTERM_BP_FAT	GO:0006508~proteolysis	5	5.4945054945054945	0.8609932919868599	IGHG1, IGHG, HSP90B1, MYH9, RPS27A	80	1034	13588	0.8213249516441006	1.0	0.9999988485692971	99.9999999999876
GOTERM_BP_FAT	GO:0044265~cellular macromolecule catabolic process	3	3.296703296703297	0.8749963034451338	HSP90B1, MYH9, RPS27A	80	609	13588	0.8366995073891624	1.0	0.9999993637335821	99.99999999999748
GOTERM_BP_FAT	GO:0009057~macromolecule catabolic process	3	3.296703296703297	0.8992578777904516	HSP90B1, MYH9, RPS27A	80	654	13588	0.7791284403669724	1.0	0.9999997719996719	99.9999999999999

Annotation Cluster 37	Enrichment Score: 7.316162248606551E-5
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	topological domain:Cytoplasmic	7	7.6923076923076925	0.999161723322705	IGHG1, EGFR, IGHG, ACSL1, RRBP1, SLC27A2, SLC27A5	91	2780	16021	0.4433038184836746	1.0	1.0	100.0
UP_SEQ_FEATURE	transmembrane region	8	8.791208791208792	0.9999968269097704	IGHG1, EGFR, IGHG, ACSL1, RRBP1, ABCD3, SLC27A2, SLC27A5	91	4113	16021	0.342436071101279	1.0	1.0	100.0
SP_PIR_KEYWORDS	transmembrane	9	9.89010989010989	0.999999497016717	IGHG1, EGFR, IGHG, FMO5, ACSL1, RRBP1, ABCD3, SLC27A2, SLC27A5	91	5237	17854	0.3371739965209509	1.0	0.9999999999999987	100.0
GOTERM_CC_FAT	GO:0016021~integral to membrane	10	10.989010989010989	0.9999999999997871	IGHG1, EGFR, IGHG, FMO5, ACSL1, MYO1C, RRBP1, ABCD3, SLC27A2, SLC27A5	87	5709	12504	0.25175011023127425	1.0	1.0	100.0
GOTERM_CC_FAT	GO:0031224~intrinsic to membrane	10	10.989010989010989	0.9999999999999746	IGHG1, EGFR, IGHG, FMO5, ACSL1, MYO1C, RRBP1, ABCD3, SLC27A2, SLC27A5	87	5914	12504	0.24302356768859396	1.0	1.0	100.0

